Bioguide_ID,Name,Gender,Party,Born,Number_of_House_Terms,District,TBIP_Floor_Speeches,Standardized_Speech_Ideal_Point
Q000023,Michael Quigley,M,Democrat,1958,6,IL-05,-0.177325457,-0.728462279
R000395,Harold Rogers,M,Republican,1937,20,KY-05,0.13598784804344177,0.4097822904586792
R000486,Lucille Roybal-Allard,F,Democrat,1941,14,CA-40,-0.270537674,-1.067095518
R000515,Bobby Rush,M,Democrat,1946,14,IL-01,-0.15257819,-0.638557255
R000575,Mike Rogers (Alabama),M,Republican,1958,9,AL-03,0.2880202531814575,0.9621050953865051
R000576,Dutch Ruppersberger,M,Democrat,1946,9,MD-02,-0.152361393,-0.637769639
R000577,Tim Ryan (Ohio),M,Democrat,1973,9,OH-13,-0.082658589,-0.384544402
R000582,Phil Roe,M,Republican,1945,6,TN-01,0.13240700960159302,0.3967733681201935
R000585,Tom Reed (New York),M,Republican,1971,6,NY-23,0.088027075,0.23554426431655884
R000588,Cedric Richmond,M,Democrat,1973,6,LA-02,-0.107051693,-0.47316277
R000591,Martha Roby,F,Republican,1976,5,AL-02,0.38595080375671387,1.3178796768188477
R000597,Tom Rice (South Carolina),M,Republican,1957,4,SC-07,0.27553749084472656,0.9167560935020447
R000599,Raul Ruiz,M,Democrat,1972,4,CA-36,-0.215277314,-0.86633867
R000602,Kathleen Rice,F,Democrat,1965,3,NY-04,-0.228264242,-0.913519144
R000603,David Rouzer,M,Republican,1972,3,NC-07,0.29469481110572815,0.9863532781600952
R000606,Jamie Raskin,M,Democrat,1962,2,MD-08,-0.267344445,-1.055494666
R000607,Francis Rooney,M,Republican,1953,2,FL-19,0.21790120005607605,0.7073675394058228
R000609,John Rutherford (Florida),M,Republican,1952,2,FL-04,0.34823402762413025,1.1808573007583618
R000610,Guy Reschenthaler,M,Republican,1983,1,PA-14,0.2743350863456726,0.9123878479003906
R000611,Denver Riggleman,M,Republican,1970,1,VA-05,0.37060776352882385,1.2621395587921143
R000612,John Rose (Tennessee),M,Republican,1965,1,TN-06,0.3426762521266937,1.1606663465499878
R000613,Max Rose,M,Democrat,1986,1,NY-11,0.06660451,0.15771764516830444
R000614,Chip Roy,M,Republican,1972,1,TX-21,0.3369311988353729,1.139794945716858
R000616,Harley Rouda,M,Democrat,1961,1,CA-48,-0.543784976,-2.05978322
S000185,Robert C. Scott,M,Democrat,1947,14,VA-03,-0.384654313,-1.481673002
S000244,Jim Sensenbrenner,M,Republican,1943,21,WI-05,0.13004690408706665,0.3881992697715759
S000248,Jose Serrano,M,Democrat,1943,16,NY-15,-0.280713975,-1.104065299
S000344,Brad Sherman,M,Democrat,1954,12,CA-30,-0.279341966,-1.099080801
S000364,John Shimkus,M,Republican,1958,12,IL-15,0.1494537591934204,0.458702952
S000510,Adam Smith,M,Democrat,1965,12,WA-09,-0.187637553,-0.765925407
S000522,Chris Smith (New Jersey),M,Republican,1953,20,NJ-04,0.014388379640877247,-0.031979773
S001145,Jan Schakowsky,F,Democrat,1944,11,IL-09,-0.234281585,-0.935379803
S001148,Michael K. Simpson,M,Republican,1950,11,ID-02,0.24649560451507568,0.8112489581108093
S001150,Adam Schiff,M,Democrat,1960,10,CA-28,-0.142063141,-0.600356817
S001156,Linda Sánchez,F,Democrat,1969,9,CA-38,-0.240927175,-0.959522724
S001157,David Scott (Georgia),M,Democrat,1945,9,GA-13,-0.183563411,-0.751124322
S001165,Albio Sires,M,Democrat,1951,8,NJ-08,-0.438246071,-1.676367998
S001168,John Sarbanes,M,Democrat,1962,7,MD-03,-0.263349205,-1.040980339
S001172,Adrian Smith,M,Republican,1970,7,NE-03,0.31814512610435486,1.0715465545654297
S001175,Jackie Speier,F,Democrat,1950,7,CA-14,-0.174880058,-0.719578326
S001176,Steve Scalise,M,Republican,1965,7,LA-01,0.28602585196495056,0.9548595547676086
S001177,Gregorio Sablan,M,Democrat,1955,6,MP-AL,-0.149238467,-0.626424313
S001180,Kurt Schrader,M,Democrat,1951,6,OR-05,-0.036622923,-0.217300147
S001183,David Schweikert,M,Republican,1962,5,AZ-06,0.4585937559604645,1.5817862749099731
S001185,Terri Sewell,F,Democrat,1965,5,AL-07,-0.179319248,-0.735705614
S001187,Steve Stivers,M,Republican,1965,6,OH-15,0.007115381,-0.058402054
S001189,Austin Scott,M,Republican,1969,5,GA-08,0.093546093,0.2555944621562958
S001190,Brad Schneider,M,Democrat,1961,3,IL-10,-0.211944908,-0.854232252
S001192,Chris Stewart (Utah),M,Republican,1960,4,UT-02,0.28632602095603943,0.9559500217437744
S001193,Eric Swalwell,M,Democrat,1980,4,CA-15,-0.078614302,-0.369851768
S001195,Jason Smith (Missouri representative),M,Republican,1980,4,MO-08,0.5395513772964478,1.875899314880371
S001196,Elise Stefanik,F,Republican,1984,3,NY-21,0.1442716121673584,0.43987658619880676
S001199,Lloyd Smucker,M,Republican,1964,2,PA-11,0.3827715218067169,1.306329607963562
S001200,Darren Soto,M,Democrat,1978,2,FL-09,-0.0173137,-0.147151142
S001201,Tom Suozzi,M,Democrat,1962,2,NY-03,-0.086924404,-0.400041789
S001204,Michael San Nicolas,M,Democrat,1981,1,GU-AL,-0.428901583,-1.642420053
S001205,Mary Gay Scanlon,F,Democrat,1959,2,PA-05,-0.241479069,-0.961527646
S001206,Donna Shalala,F,Democrat,1941,1,FL-27,-0.284834981,-1.119036555
S001207,Mikie Sherrill,F,Democrat,1972,1,NJ-11,-0.081595913,-0.38068378
S001208,Elissa Slotkin,F,Democrat,1976,1,MI-08,-0.033066593,-0.204380259
S001209,Abigail Spanberger,F,Democrat,1979,1,VA-07,0.009745078,-0.048848554
S001210,Ross Spano,M,Republican,1966,1,FL-15,0.4672717750072479,1.613312840461731
S001211,Greg Stanton,M,Democrat,1970,1,AZ-09,-0.258444905,-1.023163319
S001212,Pete Stauber,M,Republican,1966,1,MN-08,0.2839963138103485,0.947486401
S001213,Bryan Steil,M,Republican,1981,1,WI-01,0.24771635234355927,0.8156838417053223
S001214,Greg Steube,M,Republican,1978,1,FL-17,0.2752651870250702,0.9157668352127075
S001215,Haley Stevens,F,Democrat,1983,1,MI-11,-0.070437476,-0.340145975
S001216,Kim Schrier,F,Democrat,1968,1,WA-08,-0.128370687,-0.550613165
T000193,Bennie Thompson,M,Democrat,1948,14,MS-02,-0.321420729,-1.251949906
T000238,Mac Thornberry,M,Republican,1958,13,TX-13,-0.000221231,-0.085055433
T000460,Mike Thompson (California),M,Democrat,1951,11,CA-05,-0.175563037,-0.722059548
T000463,Michael R. Turner,M,Republican,1960,9,OH-10,0.16881141066551208,0.5290279388427734
T000467,Glenn Thompson (Pennsylvania),M,Republican,1959,6,PA-15,0.41946646571159363,1.439639687538147
T000468,Dina Titus,F,Democrat,1950,5,NV-01,-0.290346861,-1.139060855
T000469,Paul Tonko,M,Democrat,1949,6,NY-20,-0.151361167,-0.634135902
T000470,Scott Tipton,M,Republican,1956,5,CO-03,0.29153376817703247,0.97486943
T000472,Mark Takano,M,Democrat,1960,4,CA-41,-0.335323155,-1.302456498
T000474,Norma Torres,F,Democrat,1965,3,CA-35,-0.179089531,-0.73487103
T000479,Van Taylor,M,Republican,1972,1,TX-03,0.4728723168373108,1.6336592435836792
T000480,William Timmons,M,Republican,1984,1,SC-04,-0.025878094,-0.178264961
T000481,Rashida Tlaib,F,Democrat,1976,1,MI-13,-0.261924088,-1.03580296
T000482,Lori Trahan,F,Democrat,1973,1,MA-03,-0.281326115,-1.106289148
T000483,David Trone,M,Democrat,1955,1,MD-06,0.016873324289917946,-0.022952151
T000484,Xochitl Torres Small,F,Democrat,1984,1,NM-02,-0.327623934,-1.274485707
U000031,Fred Upton,M,Republican,1953,17,MI-06,0.22453229129314423,0.7314578294754028
U000040,Lauren Underwood,F,Democrat,1986,1,IL-14,-0.249576151,-0.990943789
V000081,Nydia Velazquez,F,Democrat,1953,14,NY-07,-0.361115783,-1.396159172
V000108,Peter J. Visclosky,M,Democrat,1949,18,IN-01,-0.04882447,-0.261627495
V000130,Juan Vargas,M,Democrat,1961,4,CA-51,-0.182328105,-0.746636569
V000131,Marc Veasey,M,Democrat,1971,4,TX-33,0.067697316,0.1616877317428589
V000132,Filemon Vela,M,Democrat,1963,4,TX-34,0.078357175,0.20041422545909882
V000133,Jeff Van Drew,M,Republican,1953,1,NJ-02,0.3943112790584564,1.3482526540756226
W000187,Maxine Waters,F,Democrat,1938,15,CA-43,-0.342145085,-1.32723999
W000791,Greg Walden,M,Republican,1957,11,OR-02,0.2542658746242523,0.8394777774810791
W000795,Joe Wilson,M,Republican,1947,10,SC-02,0.8950229287147522,3.167301893234253
W000797,Debbie Wasserman Schultz,F,Democrat,1966,8,FL-23,-0.213632926,-0.860364676
W000798,Tim Walberg,M,Republican,1951,6,MI-07,0.3483532965183258,1.181290626525879
W000800,Peter Welch,M,Democrat,1947,7,VT-AL,-0.220816359,-0.886461616
W000804,Robert J. Wittman,M,Republican,1959,7,VA-01,0.13908563554286957,0.42103633284568787
W000808,Frederica Wilson,F,Democrat,1942,5,FL-24,-0.216946885,-0.872404099
W000809,Steve Womack,M,Republican,1957,5,AR-03,0.31269752979278564,1.0517557859420776
W000810,Rob Woodall,M,Republican,1970,5,GA-07,0.051717713475227356,0.10363499820232391
W000812,Ann Wagner,F,Republican,1962,4,MO-02,0.17086605727672577,0.5364922881126404
W000813,Jackie Walorski,F,Republican,1963,4,IN-02,0.5193203091621399,1.8024014234542847
W000814,Randy Weber,M,Republican,1953,4,TX-14,0.31809544563293457,1.0713660717010498
W000815,Brad Wenstrup,M,Republican,1958,4,OH-02,0.3687017261981964,1.255215048789978
W000816,Roger Williams,M,Republican,1949,4,TX-25,0.5392249822616577,1.8747135400772095
W000819,Mark Walker (North Carolina),M,Republican,1969,3,NC-06,0.4465000331401825,1.5378506183624268
W000821,Bruce Westerman,M,Republican,1967,3,AR-04,0.4009389579296112,1.3723305463790894
W000822,Bonnie Watson Coleman,F,Democrat,1945,3,NJ-12,-0.234489605,-0.93613553
W000823,Michael Waltz,M,Republican,1974,1,FL-06,0.2825659215450287,0.9422898888587952
W000824,Steve Watkins,M,Republican,1976,1,KS-02,0.5000014901161194,1.73221755
W000825,Jennifer Wexton,F,Democrat,1968,1,VA-10,-0.30083859,-1.177176476
W000826,Susan Wild,F,Democrat,1957,2,PA-07,-0.120275319,-0.521203279
W000827,Ronald Wright,M,Republican,1953,2,TX-06,0.321408212,1.083401083946228
Y000033,Don Young (Alaska),M,Republican,1933,24,AK-AL,0.15631888806819916,0.48364347219467163
Y000062,John Yarmuth,M,Democrat,1947,7,KY-03,-0.228875607,-0.915740192
Y000065,Ted Yoho,M,Republican,1955,4,FL-03,0.3206627368927002,1.0806928873062134
Z000017,Lee Zeldin,M,Republican,1980,3,NY-01,0.24916447699069977,0.8209447860717773
